Title,Company,Location,Salary,Description,Job URL,Date,State
"Staff, Software Engineer - Machine Learning / Skills Platform (Enterprise People Tech.)",Walmart,"Hybrid work in Bentonville, AR 72712","$110,000 - $220,000 a year","Benefits are subject to change and may be subject to a specific plan or program terms.
We're a team of software engineers, data scientists, cybersecurity expert…",https://www.indeed.com/rc/clk?jk=d77d826ee016618c&bb=oDZ5qySpybD50uDMMyHHnjDhiBtlV-chiS6CPts85yIBOzcsxeRqxJCM-pQSgiYKeffWIZessVHmXeqxpqHkCd6e55Y5zCZ4S4cQB9TNzuMMxzC8yPfWAf6pSX6z6Xd8&xkcb=SoCh67M39XTk0yAWML0VbzkdCdPP&fccid=822bc5d9a49270ea&vjs=3,2024-08-07,Arkansas
"(USA) Director, Data Science",Walmart,"Bentonville, AR 72712","$130,000 - $260,000 a year","Benefits are subject to change and may be subject to a specific plan or program terms.
Data science, machine learning, optimization models, PhD in Machine…",https://www.indeed.com/rc/clk?jk=ccd0d4797f0a12b6&bb=oDZ5qySpybD50uDMMyHHngzmhVE4KPvwSSuuWPAc0O-0lQ2qLs53TQOx4TqL3OGTxwh7Il2z_TW3u5hr9fpYEq4Q1Z57PS0oNy0_Cbp-lT35PLua16LgA-CN45J4fiPM&xkcb=SoAV67M39XTk0yAWML0UbzkdCdPP&fccid=822bc5d9a49270ea&vjs=3,2024-08-07,Arkansas
Data Scientist,US National Oceanic and Atmospheric Administration,"Boulder, CO","$114,970 - $176,620 a year","Advise scientists on techniques for the development of algorithms, analytics, and statistical methods for the visualization and manipulation of earth science…",https://www.indeed.com/rc/clk?jk=7116443d72ddf013&bb=otSQO7_psl9OrciY0gUhS_Jn033uzsSKBMzWIvslbOqmEmefHUEEMiJF_l2tfyYtzrFnS0j3KRaoalV-YqWowCqWeJtmmZBNmRO40TzHwWDCexT1bhAt0A%3D%3D&xkcb=SoAv67M39XTgmqynLp0LbzkdCdPP&fccid=9011061fc11dc5d4&vjs=3,2024-08-07,Colorado
Data Scientist (User Growth),Jerry,Remote in Colorado,Full-time,"3+ years of consulting, data science, or growth analytics experience.
Backed by artificial intelligence and machine learning, Jerry simplifies and automates…",https://www.indeed.com/rc/clk?jk=1c617ff4fe2bf72b&bb=otSQO7_psl9OrciY0gUhSzJ5Ull-QYP0G7HjrroYDwo2VtolZmyKQg52rlAPhoQb7wVFtbEzFcEVlIMaT-us-atCSdO7qE_JEhULGxAjMOux3uw6KAC8DEfF-nKoKeTV&xkcb=SoCb67M39XTgmqynLp0KbzkdCdPP&fccid=204c8e2f615ab5bb&vjs=3,2024-08-07,Colorado
Staff Data Scientist (User Growth),Jerry,Remote in Colorado,Full-time,We are looking for a Staff Data Scientist to help elevate our ability to scale customer demand by driving deep insights to inform our customer acquisition…,https://www.indeed.com/rc/clk?jk=74d59bc53de8b292&bb=otSQO7_psl9OrciY0gUhS6DLtxSKLIhrKqnySLk7FcWxW0lxaUJo63vgJy35v2M1j7vksZkYs16Y1LjKxrWMOB_2RNy0LGAuU2uu7zNV_4Zn6c5UCkaaDwqj94kRJdH9&xkcb=SoCy67M39XTgmqynLp0IbzkdCdPP&fccid=204c8e2f615ab5bb&vjs=3,2024-08-07,Colorado
Data Scientist,Booz Allen,"Colorado Springs, CO","$96,600 - $220,000 a year","5+ years of experience with data exploration, data cleaning, data analysis, data visualization, or data mining.
Experience as a software engineer.",https://www.indeed.com/rc/clk?jk=0633e7347811785e&bb=otSQO7_psl9OrciY0gUhSyKQt07eN7p_cg9Y_aRNhHu8FfyLmZW5EwQiC-at4IcDufQsaxpDVQ6N3Hs0qkFPMnanWn2wY6DV_1mLN3mAguu_NePnznTRp3Re6UghrEtU&xkcb=SoBI67M39XTgmqynLp0DbzkdCdPP&fccid=4e041af1d0af1bc8&vjs=3,2024-08-07,Colorado
Data Scientist,"Odyssey Systems Consulting Group, Ltd.","Hybrid work in Colorado Springs, CO","$85,000 - $139,000 a year","As a member of the Chief Information Officer’s staff, the Data Scientist models complex business problems, and discovers business insights through the use of…",https://www.indeed.com/rc/clk?jk=917e42aeadf37c51&bb=otSQO7_psl9OrciY0gUhS5xyRqh3-hcOqc5bm8vJCGa3hafo1jgk5XatZOfUxC882iBH1_pMoUKS0A-luwO3_PqLnMtHGE41B8S0RhNLj-chIz_xxXBU7J3Ry7dphupE&xkcb=SoBh67M39XTgmqynLp0BbzkdCdPP&fccid=b589eccf8d852c21&vjs=3,2024-08-07,Colorado
"Senior Decision Scientist, Growth Marketing",Jerry,Remote in Colorado,Full-time,"Backed by artificial intelligence and machine learning, Jerry simplifies and automates owning and maintaining a car while providing personalized services for…",https://www.indeed.com/rc/clk?jk=530bd5d6e0b70e7f&bb=otSQO7_psl9OrciY0gUhS90lkgR0zp7gjJoWqoUPmMr5XXLwJfuDN5aUncrgS3lXMjvNRmayqAdRN0p-TKnmvxs3kFzQpoD7A0zH2NVbCnrvgPShw-K4VXBHMkMoiR2y&xkcb=SoDV67M39XTgmqynLp0AbzkdCdPP&fccid=204c8e2f615ab5bb&vjs=3,2024-08-07,Colorado
Federal Data Analytics Analyst,Deloitte,"Denver, CO","$70,720 - $106,080 a year","Our team supports all phases of analytic work product development, from the identification of key business questions through data collection and ETL, and from…",https://www.indeed.com/rc/clk?jk=da4a1e36d07b458c&bb=otSQO7_psl9OrciY0gUhS3MHgT-kpK8RTxvwlA8y4rWDYkSddhN6RHkM3ulCwLF9rnL15PO7WRClJw9lhHT5LKEsnAN_kUYFai-7fG94bZsvh-seSwIuOQ%3D%3D&xkcb=SoDv67M39XTgmqynLp0GbzkdCdPP&fccid=9e215d88a6b33622&vjs=3,2024-08-07,Colorado
Artificial Intelligence (AI) Engineer,The Tatitlek Corporation,"Colorado Springs, CO",Full-time,"The selected contractor will provide expert guidance on AI technologies, strategies, and integration within a quasi-university environment founded on military…",https://www.indeed.com/rc/clk?jk=b1e95cd18fcc385d&bb=o2yoczwE0R1F4n5dYK2KW0Peuzc64nu47mvZSHAkULTOgYvlJRQDX-eGi4CKp7SEqxPVNwQvVS4fu02685ttVZ2uNlIaubRaQokQ-QHk7x8ZpE0tolLZ_USrGiueazD3&xkcb=SoBQ67M39XT5AERXdR0NbzkdCdPP&fccid=685a58df8c8d2aed&vjs=3,2024-08-07,Colorado
Principal Data Scientist,Pearson,"Denver, CO 80238","$170,000 - $190,000 a year","Strong skills in data mining and analysis of educational datasets, including student performance data and learning analytics.",https://www.indeed.com/rc/clk?jk=6cf6cb7e6e4c1e47&bb=_p6hLO7oC08sm96rTMmCzyU72e-h8PstixIqmYubsewouVMYHptp1wA4-k9islFyUuZlqEIzUy8F3iuewVI7qLoKaM_agAcQHnZh1_48NcdYxYOvHs99tA%3D%3D&xkcb=SoDH67M39XT1HBwh1B0NbzkdCdPP&fccid=9452e7588539114c&vjs=3,2024-08-07,Colorado
Senior Data Analyst,DISH,"Littleton, CO 80120","$72,350 - $103,375 a year","Provide expertise in data storage structures, data mining, and data cleansing.
Use data to create informative, actionable, and repeatable reporting that…",https://www.indeed.com/rc/clk?jk=ba510942de12dcee&bb=_p6hLO7oC08sm96rTMmCzym5KTIAdHmYoKEQobBYsRTa3ffOdeqoOMmJmR6VQolM92T5WNqDrw6JG5UDIzpwU8Xfniw92jfIyeaFDcmz9OWcwhQo4ROZSg%3D%3D&xkcb=SoAH67M39XT1HBwh1B0AbzkdCdPP&fccid=3c371b712ace44cf&vjs=3,2024-08-07,Colorado
Data Science Engineer,The Tatitlek Corporation,"Colorado Springs, CO",Full-time,"Experience in data infrastructure design for AI use and training members in data technologies.
Working with data science technologies, including data analysis,…",https://www.indeed.com/rc/clk?jk=c6e590757e2ac295&bb=TI6ixdQAesnoOgSvPftdWKwHzpdx3JfL74_im6Sj_N4-qhHwqz5lnTLxssw-vMlk6dVwolnxXJEmdA6NMBNK0dVbMw5Hn23LN6DloG9HxoEEVxziwptQnd7O2biBHBhg&xkcb=SoDh67M39XUOjcRXdR0ObzkdCdPP&fccid=685a58df8c8d2aed&vjs=3,2024-08-07,Colorado
Software Engineer Mid level,Parsons,"Denver, CO",,"Bachelor’s or master’s degree in a relevant field such as computer science electrical engineering, computer engineering, software engineering, applied…",https://www.indeed.com/rc/clk?jk=ca2b5c0c1c6cf355&bb=TI6ixdQAesnoOgSvPftdWOnyem6D6jbLJRqYxUbMmTGocYuaSZBYfjS41ZePRz2Bl3P472JUmyyJkS0euYfGX5zFY8Ez9onPjvERU6o3VjEwQGRAZfg1xCRnPRYg1cPn&xkcb=SoAh67M39XUOjcRXdR0DbzkdCdPP&fccid=e8f998ddd15bac9c&vjs=3,2024-08-07,Colorado
Generative AI Monitoring Analyst,S&P Global,"Boulder, CO 80302",$59 an hour,"Understanding and keen interest in data mining, data warehousing, and data mapping.
Coordinate with global offices to ensure data analyses and reports are…",https://www.indeed.com/rc/clk?jk=f7f8603ffcd0bf67&bb=TI6ixdQAesnoOgSvPftdWC7MQFD6MpD4VxTm0CWG5aBsb7Ua4wObayKmrxk6hxqWwh82NrB5G2HievcWbeDOZgCN-R9hUTxg78-rX-5acwm6oBCDg_3AEPA4wQz8913p&xkcb=SoC867M39XUOjcRXdR0AbzkdCdPP&fccid=b716e44d2c6283e7&vjs=3,2024-08-07,Colorado
Machine Learning Research Engineer,Pearson,"Remote in Denver, CO 80238","$120,000 - $130,000 a year","Collaborate with cross-functional teams (e.g. software engineers, product managers, subject matter experts, learning scientists and interaction designers).",https://www.indeed.com/rc/clk?jk=a61dbd4afddc0226&bb=TI6ixdQAesnoOgSvPftdWJ9KmEiFUkTFbiBHTTF27b4PzcbhPV53wxKyb_rcG0RgPvd29OG2qYZbK1iBQ4Py_NBaS1Rdd65lu_ReFJlRKflnq94Mw1Od1Q%3D%3D&xkcb=SoAy67M39XUOjcRXdR0HbzkdCdPP&fccid=9452e7588539114c&vjs=3,2024-08-07,Colorado
Artificial Intelligence (AI) Subject Matter Expert (SME),The Tatitlek Corporation,"Colorado Springs, CO",Full-time,"The selected contractor will provide expert guidance on AI technologies, strategies, and integration within a quasi-university environment founded on military…",https://www.indeed.com/rc/clk?jk=de8bacef7b2349a3&bb=R6lp0vaP4WYARNI42jy-tuz-YVZkExwI4dEUbhkza7bF9g6uhbLAT6NfqsUQLyR7bav5jzKx-f7vZSl5UzLhPcVpUB7_82lXEgAEbpe88DVzBkjk6r26YJzxhDQEhL9I&xkcb=SoBi67M39XUK8AAWML0LbzkdCdPP&fccid=685a58df8c8d2aed&vjs=3,2024-08-07,Colorado
Data Science Subject Matter Expert (SME),The Tatitlek Corporation,"Colorado Springs, CO",Full-time,"Experience in data infrastructure design for AI use and training members in data technologies.
Working with data science technologies, including data analysis,…",https://www.indeed.com/rc/clk?jk=7c9d0dcce9dda5ab&bb=R6lp0vaP4WYARNI42jy-tqdWZWncjqy27kArBBFo9ManbI6KHAXkkWZD8uG6TtrKk60FjM8tXBsxusPsxlyZ204tomJSRnnzr0VyFFvO2ApqeFS9ctjkPnTlmL9lph1g&xkcb=SoBx67M39XUK8AAWML0PbzkdCdPP&fccid=685a58df8c8d2aed&vjs=3,2024-08-07,Colorado
Associate Data Scientist,The Hartford,"Hartford, CT",,Assoc Data Scientist - GD08BE We’re determined to make a difference and are proud to be an insurance company that goes well beyond coverages and policies.…,https://www.indeed.com/rc/clk?jk=fd3421296ccca70f&bb=OoQpCP6fLsxCynBk0m9HXZlv9E2Y3A-c07pOCOM_yh83Ftj7n4Uee-8L_XjhI5SUC_sOBdic1mq8u6SDjKcUW3ekVluoI1ZuYM48r-RW2PKNYXBeWmymsg%3D%3D&xkcb=SoDB67M39XUKEaRXdR0KbzkdCdPP&fccid=25d3835187829237&vjs=3,2024-08-07,Connecticut
Data Scientist - Commodities,Louis Dreyfus Company,"Hybrid work in Wilton, CT",,Company Description Louis Dreyfus Company is a leading merchant and processor of agricultural goods. Our activities span the entire value chain from farm to…,https://www.indeed.com/rc/clk?jk=7753767c1533f53d&bb=OoQpCP6fLsxCynBk0m9HXcAiRGp969HShrj-67MpPWJPHYaTJPKm1DriNivfwBvIKkMOzIEk8-3hi1dGpN3VbG6J3fzS5gWot009kCbrGW8VnHhPI2WmfA8biq93W9S6&xkcb=SoBm67M39XUKEaRXdR0PbzkdCdPP&fccid=e1ccbfff0c15def4&vjs=3,2024-08-07,Connecticut
Manager & Sr. Data Scientist,"The Travelers Companies, Inc.","Hybrid work in Hartford, CT","$138,600 - $228,800 a year","Who Are We? Taking care of our customers, our communities and each other. That’s the Travelers Promise. By honoring this commitment, we have maintained our…",https://www.indeed.com/rc/clk?jk=eb86307bd2e02dc9&bb=OoQpCP6fLsxCynBk0m9HXW1Ritm3uHRCRnLdCZ-6QqtM9BQfMm-HjNT-xZFuenFkSwaIvKW0dKK4pvGZ3nyT7CQGl84BdmR7BTcE4YQrxeuKKEQsEVkaMg0LFp4b9nCc&xkcb=SoDS67M39XUKEaRXdR0ObzkdCdPP&fccid=614604a6208fa23b&vjs=3,2024-08-07,Connecticut
Senior Machine Learning Engineer,The Hartford,"Hybrid work in Hartford, CT 06112","$113,360 - $170,040 a year",Sr Data Engineer - GE07BE We’re determined to make a difference and are proud to be an insurance company that goes well beyond coverages and policies.…,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BlBzpHhQGtwPyrid7WmDmbPu47Vp95PX7trHH40cZjYSJou5ZFAWvWI0005ARAMYC3ivN0nb_HW8dRXFTivZl16jBeRB0Q1fk48HjbsFB6imP78Up_Jqk5qZfHV5Nt1hUjj4mV6E_-1FZ9vol-chn0vLtV1pgktIiIehZsRZpqX3snS2V5kNqx5lpcb19Q9BlVy3Mbj66u_DIZLV7LoRhU8rYINLWm6uB86nQirYO1S14XSq43-A830QPorD2GWhyCnJIkDHBzuuw2fHVOKun3qRtQshkSPKjyNYhalYWYgauU5EDdZqOyQHyTKSsw__PoJyAHcVT36brsT-SUpi3lBcvvxUl13ehmt5a4rO10-hwEH32OJxoZx39IXp_osD9JuaGdMfrLJ-VoUiwo1BcIVArjJk3jBXrTvRRaReJv8FN5Ul1BFPE_br5KbWlpNvxq9x0sa39KBaHui_Z4wAtOSNK-k8_Bx1mBLuu8dWScqd0P0c04YasL1gfPUfIKB7gKF90HItS_94Y1wKVv2pT6SqIDv3PfKZzHUKTcDrIQPoeWsWJN6cWGmkpYdHTmepCueg6J5cZAbPH-Y3T-DCQzF7HGKFg9YQBg5IM793grAxYZ7H6xU6SC4buMHRlPfSmW1t-GW5gx8w==&xkcb=SoDP6_M39XUKEaRXdR0BbzkdCdPP&camk=4HOcmqOLYrCPY25OV-dTfA==&p=10&fvj=0&vjs=3,2024-08-07,Connecticut
AI OPS Engineer,Clairvoyant Inc.,"Hartford, CT","$90,000 - $100,000 a year","*Title: AIOps Engineer Location: Hartford, CT Type: FTE only (C2C not preferred) Key Responsibilities: AIOps Implementation: * Design, develop…",https://www.indeed.com/rc/clk?jk=0273c8ae5f3d81db&bb=OoQpCP6fLsxCynBk0m9HXcMzKUHxhl-xiXssyVSIM2JSvFf8w5n0PSIt43j4N7RmwxR8wjsJNINlS87GB3yxQJLEOmfD9GBnQhdPYCQyD_1T1-mFN6KMQcg7oICtPOnJ&xkcb=SoCP67M39XUKEaRXdR0AbzkdCdPP&fccid=728fe89bfc70283b&cmp=Clairvoyant-Inc.&ti=Operations+Engineer&vjs=3,2024-08-07,Connecticut
Statistical Programmer,Katalyst Healthcares & Life Sciences Inc,"Trumbull, CT 06611",Contract,"*Responsibilities and Requirements: Experience working in various disease areas. * They also must have specific expertise in SDTM programming, have…",https://www.indeed.com/rc/clk?jk=cd7399b42324264a&bb=OoQpCP6fLsxCynBk0m9HXbQ0LshBMXufUv7uysnpXyAWsqfZd8zrcx1Z0VgwPDFlgq0kUaGIrDePSSHhD1HNRYdoBdHljXBT4zhU509E2gOMSJtIuChDTt1t8j22DxIr&xkcb=SoAB67M39XUKEaRXdR0HbzkdCdPP&fccid=dc5c61edeb46c5c7&cmp=Katalyst-Healthcares-%2526-Life-Sciences-Inc&ti=Programmer&vjs=3,2024-08-07,Connecticut
Statistician,Yale University,"Hybrid work in New Haven, CT 06510",Full-time,Statistician Internal Medicine - Cardiology 90055BR University Job Title Statistician Entry Bargaining Unit None - Not included in the union (Yale Union…,https://www.indeed.com/rc/clk?jk=b886c4f031dfeb2f&bb=OoQpCP6fLsxCynBk0m9HXYZtpUg8BJa6-TjkYy5XEQ5ZvGV0OXfmIL2qgfeWjmdPVv-FuaclwWHicJAr2uv-0HFAe2_RvspRB_GJzMkpzBWKxm_ie3Y_Ig%3D%3D&xkcb=SoAo67M39XUKEaRXdR0FbzkdCdPP&fccid=24aa47c814aee6e7&vjs=3,2024-08-07,Connecticut
Senior Data Scientist,Chubb,"Simsbury, CT",Full-time,"Chubb is the world’s largest publicly traded property and casualty insurer. With operations in 54 countries, Chubb provides commercial and personal property…",https://www.indeed.com/rc/clk?jk=d401839c0417cd6a&bb=ai1hsFGGYpvgOxqol5zhLfoNSWAtMGnqEJOa_Ak7Yjxnb0MMCOUd8lLpnBkuWYEzU5qOD3J3mt3z_klCL80VupLd8cJkfflBddrjk8v0HIPZiFGV_zBjg9ZZGUoNMpmU&xkcb=SoBr67M39XUEMwwh1B0KbzkdCdPP&fccid=a4b25052cb0c9989&vjs=3,2024-08-07,Connecticut
"Manager, Clinical Data Scientist, Clinical Data Sciences",Pfizer,"Groton, CT","$84,200 - $155,900 a year",WHY PATIENTS NEED YOU Pfizer’s purpose is to deliver breakthroughs that change patients’ lives. Research and Development is at the heart of fulfilling Pfizer…,https://www.indeed.com/rc/clk?jk=d8bf80d49b1d93f8&bb=ai1hsFGGYpvgOxqol5zhLXRbno6R2_8WjUPhLqsJ6664buZzRM2imERcOJ0e3ojLF6jmXsy0XzDTFE961ev0IZLTdrn6TadegiExIeNHlswWXyvvnwd4UQ%3D%3D&xkcb=SoD267M39XUEMwwh1B0JbzkdCdPP&fccid=7ff126af0cd3d93b&vjs=3,2024-08-07,Connecticut
Statistical Programmer,Katalyst Healthcares & Life Sciences,"Trumbull, CT 06611",Contract,"Responsibilities and Requirements: Experience working in various disease areas. They also must have specific expertise in SDTM programming, have submissions…",https://www.indeed.com/rc/clk?jk=b723c6552518b50c&bb=ai1hsFGGYpvgOxqol5zhLbcNcOaRzC6LnhDhlmjoviwtLx3ovofIbOL33d5VM69bVJPda1C_fjfu7Fvx-_I8dOOy2x_7EiHjuU8VCA2P0alBhYMYHCTrB9LundOQQcfW&xkcb=SoBC67M39XUEMwwh1B0IbzkdCdPP&fccid=951ab475814d0147&vjs=3,2024-08-07,Connecticut
Principal Data Scientist,Pearson,"Hartford, CT 06132 
(Downtown area)","$170,000 - $190,000 a year","Position Summary: As the impact of Machine Learning and Large Language Models (LLMs) on Higher Education continues to grow, we are seeking a Principal Data…",https://www.indeed.com/rc/clk?jk=1647980dcda54826&bb=ai1hsFGGYpvgOxqol5zhLRxruXcy_mF_loZBYI1WC7SlHPOlFj-FhOqsxDI3vvvIHt8PAR_n0ravEVfIKvcFjMDB0CIzKTcLIji11yPFGTkIYM2DtF7HwQ%3D%3D&xkcb=SoDM67M39XUEMwwh1B0PbzkdCdPP&fccid=9452e7588539114c&vjs=3,2024-08-07,Connecticut
Generative Artificial Intelligence (AI) Cybersecurity Architect,"The Travelers Companies, Inc.","Hybrid work in Hartford, CT","$118,800 - $196,000 a year","Who Are We? Taking care of our customers, our communities and each other. That’s the Travelers Promise. By honoring this commitment, we have maintained our…",https://www.indeed.com/rc/clk?jk=6e711a683ba40ddd&bb=ai1hsFGGYpvgOxqol5zhLZbsr3VM3JHjW5wzLP9aAEwMxdVq-LQQsuVakXEo2dqRQqdbf70X1nXYWYo_3Ld69-dd9l-kkVL_mUeSJ5qT7x2tCXnhSo1l9TJUCS2aBApH&xkcb=SoB467M39XUEMwwh1B0ObzkdCdPP&fccid=614604a6208fa23b&vjs=3,2024-08-07,Connecticut
CMC Regulatory Data Science Co-Op,"BI Pharmaceuticals, Inc.","Hybrid work in Ridgefield, CT 06877",$29 an hour,Boehringer Ingelheim is currently seeking a talented and innovative co-op to join our CMC Regulatory Affairs department located at our Ridgefield facility. As…,https://www.indeed.com/rc/clk?jk=6509c6e42eb55c47&bb=ai1hsFGGYpvgOxqol5zhLWHaSRe7rwmWp530MEo4cb1mnVOl_HBvhyehFG1ZwTUGbP1SSlBxlbj0TDV9Ig4b1OJanSh-2RTGtayMQSlVQcGJXCLsTG--3A%3D%3D&xkcb=SoDl67M39XUEMwwh1B0NbzkdCdPP&fccid=6902b1131240791f&vjs=3,2024-08-07,Connecticut
Director of Machine Learning,LiquidPiston,"Bloomfield, CT 06002",Full-time,"LiquidPiston, Inc. is seeking a Director of Machine Learning to build out data and machine learning solutions to accelerate the development of our rotary…",https://www.indeed.com/rc/clk?jk=59e0eb4038dcca5b&bb=ai1hsFGGYpvgOxqol5zhLQHei3BH0O05PbP4b4hEViio1n3hoRQT3CuxsNUeKEsWPN9QM1RcKFS0pRjVGXwtAJXlPKz8iC1BmokYdbrE5mkPyNwQflzJvQ%3D%3D&xkcb=SoCr67M39XUEMwwh1B0HbzkdCdPP&fccid=6e7be3dae5091c07&vjs=3,2024-08-07,Connecticut
"Data Engineer II, Underwriting Automation and Artificial Intelligence","The Travelers Companies, Inc.","Hybrid work in Hartford, CT","$121,000 - $199,600 a year","In addition, our mental health program provides access to free professional counseling services, health coaching and other resources to support your daily life…",https://www.indeed.com/rc/clk?jk=a20503a437213a0e&bb=UZfmAyXglzkmYnjgj8Gs6tgYFw1cOxSVyHFHzaMwsGWs_Io1jDSc1u5NuK4ldj5_OVAoN-L2TmcTo1wg_wAZ5uxch0dw99B_G8Q-gBi9SuaK94UL2B9w1JNtd7H5neJi&xkcb=SoAz67M39XUAdbSnLp0QbzkdCdPP&fccid=614604a6208fa23b&vjs=3,2024-08-07,Connecticut
"Director, Data Engineering(AWS, Python)","The Travelers Companies, Inc.","Hybrid work in Hartford, CT","$134,800 - $222,400 a year","In addition, our mental health program provides access to free professional counseling services, health coaching and other resources to support your daily life…",https://www.indeed.com/rc/clk?jk=4f2469b1d68cc4b9&bb=UZfmAyXglzkmYnjgj8Gs6uVOvaW6AmCIR2bMaJdip8HaBob0F-aML1sqfGSmpxdVrPfNnutJ0wXt10VKvMMZU9cTvz5jRpUCjfUG1XqA66sy49L_nOfSPmtr0qI3Ob4m&xkcb=SoAG67M39XUAdbSnLp0obzkdCdPP&fccid=614604a6208fa23b&vjs=3,2024-08-07,Connecticut
Gen AI Business Analyst (Hybrid),Cognizant,"Hartford, CT 06112","$115,000 - $135,500 a year","This position is also eligible for Cognizant’s discretionary annual incentive program, based on performance and subject to the terms of Cognizant’s applicable…",https://www.indeed.com/rc/clk?jk=35f25decf04a2019&bb=UZfmAyXglzkmYnjgj8Gs6jNrhN7gwBG2l1Fk658ZxdT5A1dArRNZ31iW2OG0yk7ME_mgeL8_AYAIys_YhhoS6Cd_URc5i2Mobr4shS4YnXr0IAu4JDE4CA-JIPVBeJI6&xkcb=SoCI67M39XUAdbSnLp0vbzkdCdPP&fccid=2df6a1e69a70a1e7&vjs=3,2024-08-07,Connecticut
Machine Learning Research Engineer,Pearson,"Remote in Hartford, CT 06132","$120,000 - $130,000 a year","Collaborate with cross-functional teams (e.g. software engineers, product managers, subject matter experts, learning scientists and interaction designers).",https://www.indeed.com/rc/clk?jk=7d4efdcfc224f36e&bb=UZfmAyXglzkmYnjgj8Gs6rT44X2nOM0tpmKwW9FQJ04yRXb98YwNuvUF7lOB2UrujAyfO_fHixAnhndxW_fqBomcbt3puA8w_pV5STBsCj-UYm5Bc2betw%3D%3D&xkcb=SoCh67M39XUAdbSnLp0tbzkdCdPP&fccid=9452e7588539114c&vjs=3,2024-08-07,Connecticut
"Director, Data Engineering (Python, Spark, AWS)","The Travelers Companies, Inc.","Hybrid work in Hartford, CT","$134,800 - $222,400 a year","In addition, our mental health program provides access to free professional counseling services, health coaching and other resources to support your daily life…",https://www.indeed.com/rc/clk?jk=128172f284f2f54b&bb=UZfmAyXglzkmYnjgj8Gs6oS3myOs1Fg5WmiGvpF9YXjbk-1yo5zzRQ_kmULP7A51OEdwKnBF0hZrOxs9_TNZmAEaHqCinG2y5ZzHst4oKZFd5va-hWYpG2sEj1_pgav8&xkcb=SoD867M39XUAdbSnLp0jbzkdCdPP&fccid=614604a6208fa23b&vjs=3,2024-08-07,Connecticut
Principal Data Scientist,Pearson,"Dover, DE 19904","$170,000 - $190,000 a year","Strong skills in data mining and analysis of educational datasets, including student performance data and learning analytics.",https://www.indeed.com/rc/clk?jk=5d1080ff0457ea37&bb=x_rxclTGEO8inN37Y7Zll2kVOQnv1pGxkyYtunvy1OJuWk44113EVQV4NmNhPmwmRHQrJ62awI_XYw8kQfSrCa182qIz3QxLJNFRndQDAvpDUU28LvnxPg%3D%3D&xkcb=SoAk67M39XUfAYRSxB0JbzkdCdPP&fccid=9452e7588539114c&vjs=3,2024-08-07,Delaware
Data Analyst Senior - BIS,City National Bank,"Hybrid work in Newark, DE 19713","$92,114 - $156,880 a year","Will assist in the overall analysis of results, training, project plan development, and the documentation of findings, which entails meeting with all relevant…",https://www.indeed.com/rc/clk?jk=393e6d27fd30d40c&bb=x_rxclTGEO8inN37Y7Zll-fYmt2no90YZZTBDYm3D15qE-lrvAiAQC0k1ivS-MXcKrsiyapWYEHBa1Rk-EnHUC_Phz8iDiFUqaDcifIY-dfpLbaieOzFBg%3D%3D&xkcb=SoBD67M39XUfAYRSxB0BbzkdCdPP&fccid=55a861ecd89109ee&vjs=3,2024-08-07,Delaware
Machine Learning Research Engineer,Pearson,"Remote in Dover, DE 19904","$120,000 - $130,000 a year","Collaborate with cross-functional teams (e.g. software engineers, product managers, subject matter experts, learning scientists and interaction designers).",https://www.indeed.com/rc/clk?jk=b1f07913ca14eadf&bb=x_rxclTGEO8inN37Y7ZllyhhfTT5ZwbjRxeZhVjP_-EBdgVEOCGvTVanLr7mGmo1d2xAy0IrmrB3K0e0KG-iJHEFjYHTWSdY-_h_M2w6ZksaH1RAQVFX_g%3D%3D&xkcb=SoDk67M39XUfAYRSxB0EbzkdCdPP&fccid=9452e7588539114c&vjs=3,2024-08-07,Delaware
